|__dataLog__action	|__dataLog__timestamp	|__dataLog__note	|__dataLog__userId
Close	"Friday, November 3, 2017 1:09 PM"	Communication Center	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 1:09 PM"	Communication Center	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 1:11 PM"	Communication Center	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 1:11 PM"	Mission Control	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 1:11 PM"	Mission Control	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 1:11 PM"	Mission Control	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 1:11 PM"	Mission Control	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 1:12 PM"	Probe Design	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 1:12 PM"	Probe Design	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 1:13 PM"	Alien DB	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 1:44 PM"	Communication Center	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 1:44 PM"	Communication Center	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 1:45 PM"	Alien DB	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 1:45 PM"	Alien DB	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 1:45 PM"	Mission Control	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 1:45 PM"	Mission Control	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 1:45 PM"	Probe Design	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 1:49 PM"	Mission Control	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 1:49 PM"	Mission Control	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 1:57 PM"	Mission Control	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 1:57 PM"	Mission Control	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 1:58 PM"	Probe Design	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 1:58 PM"	Probe Design	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 1:58 PM"	Alien DB	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 1:58 PM"	Alien DB	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 1:58 PM"	Communication Center	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 2:04 PM"	Communication Center	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 2:04 PM"	Mission Control	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 2:04 PM"	Mission Control	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 2:05 PM"	Alien DB	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 2:05 PM"	Alien DB	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 2:05 PM"	Alien DB	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 2:07 PM"	Alien DB	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 2:07 PM"	Communication Center	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 2:07 PM"	Communication Center	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 2:07 PM"	Probe Design	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 2:08 PM"	Probe Design	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 2:09 PM"	Mission Control	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 2:09 PM"	Mission Control	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 2:10 PM"	Alien DB	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Close	"Friday, November 3, 2017 2:10 PM"	Alien DB	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Friday, November 3, 2017 2:10 PM"	Communication Center	m5AySyfwYUNiMTpNZrtHHVhcRKo1
Open	"Thursday, November 30, 2017 8:56 AM"	Communication Center	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 8:57 AM"	Communication Center	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 8:57 AM"	Alien DB	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 8:58 AM"	Alien DB	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 8:58 AM"	Alien DB	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 8:58 AM"	Alien DB	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 8:58 AM"	Communication Center	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:01 AM"	Communication Center	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:01 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:05 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:06 AM"	Probe Design	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:11 AM"	Probe Design	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:12 AM"	Alien DB	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:12 AM"	Alien DB	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:12 AM"	Alien DB	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:14 AM"	Alien DB	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:15 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:16 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:17 AM"	Communication Center	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:17 AM"	Communication Center	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:17 AM"	Probe Design	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:20 AM"	Probe Design	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:20 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:20 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:21 AM"	Communication Center	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:22 AM"	Communication Center	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:23 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:23 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:23 AM"	Alien DB	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:31 AM"	Alien DB	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:43 AM"	Communication Center	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:43 AM"	Communication Center	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:46 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:47 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:47 AM"	Probe Design	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:51 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:51 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:51 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:52 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:52 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:52 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:53 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:53 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:53 AM"	Probe Design	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:55 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:55 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:55 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:55 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:55 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:56 AM"	Mission Control	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:56 AM"	Communication Center	7iTP3f8GOpPq5XMFcCm7aBQYo113
Close	"Thursday, November 30, 2017 9:57 AM"	Communication Center	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Thursday, November 30, 2017 9:57 AM"	Communication Center	7iTP3f8GOpPq5XMFcCm7aBQYo113
Open	"Wednesday, April 4, 2018 9:27 AM"	Communication Center	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 9:28 AM"	Communication Center	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 9:28 AM"	Communication Center	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 9:29 AM"	Communication Center	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 9:29 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 9:29 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 9:30 AM"	Alien DB	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 9:48 AM"	Probe Design	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 9:49 AM"	Probe Design	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 9:50 AM"	Communication Center	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 9:50 AM"	Communication Center	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 9:50 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 9:51 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 9:51 AM"	Probe Design	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 9:58 AM"	Probe Design	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 9:58 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 10:02 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 10:02 AM"	Probe Design	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 10:07 AM"	Probe Design	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 10:07 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 10:08 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 10:09 AM"	Probe Design	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 10:19 AM"	Probe Design	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 10:19 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 10:20 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 10:20 AM"	Probe Design	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 10:23 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 10:23 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 10:23 AM"	Probe Design	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 10:25 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 10:25 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 10:26 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Close	"Wednesday, April 4, 2018 10:27 AM"	Mission Control	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Wednesday, April 4, 2018 10:27 AM"	Communication Center	N1THqFjdBkUxYQNHRlfQa2YNKl62
Open	"Thursday, November 2, 2017 8:57 AM"	Communication Center	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 8:59 AM"	Communication Center	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:00 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:00 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:00 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:01 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:01 AM"	Alien DB	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:07 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:08 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:08 AM"	Communication Center	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:08 AM"	Communication Center	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:09 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:15 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:15 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:15 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:15 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:16 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:16 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:22 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:23 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:23 AM"	Alien DB	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:25 AM"	Alien DB	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:26 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:27 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:27 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:30 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:30 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:31 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:33 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:34 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:34 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:35 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:35 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:38 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:38 AM"	Alien DB	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:39 AM"	Alien DB	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:39 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:42 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:42 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:43 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:44 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:46 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:47 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:47 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:52 AM"	Probe Design	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:53 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:54 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:54 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Close	"Thursday, November 2, 2017 9:54 AM"	Mission Control	XuiM176agZSWNoD4RWmywEemO752
Open	"Thursday, November 2, 2017 9:55 AM"	Communication Center	XuiM176agZSWNoD4RWmywEemO752
Open	"Friday, March 2, 2018 3:28 PM"	Alien DB	sCC0mysrsfQdTXMLxYtoizDUQJX2
Close	"Friday, March 2, 2018 3:42 PM"	Alien DB	sCC0mysrsfQdTXMLxYtoizDUQJX2
Open	"Friday, March 2, 2018 3:43 PM"	Probe Design	sCC0mysrsfQdTXMLxYtoizDUQJX2
Close	"Friday, March 2, 2018 3:43 PM"	Probe Design	sCC0mysrsfQdTXMLxYtoizDUQJX2
Open	"Friday, March 2, 2018 3:43 PM"	Mission Control	sCC0mysrsfQdTXMLxYtoizDUQJX2
Close	"Friday, March 2, 2018 3:43 PM"	Mission Control	sCC0mysrsfQdTXMLxYtoizDUQJX2
Open	"Friday, March 2, 2018 3:43 PM"	Probe Design	sCC0mysrsfQdTXMLxYtoizDUQJX2
Close	"Friday, March 2, 2018 3:53 PM"	Probe Design	sCC0mysrsfQdTXMLxYtoizDUQJX2
Open	"Friday, March 2, 2018 3:53 PM"	Communication Center	sCC0mysrsfQdTXMLxYtoizDUQJX2
Close	"Friday, March 2, 2018 3:54 PM"	Communication Center	sCC0mysrsfQdTXMLxYtoizDUQJX2
Open	"Friday, March 2, 2018 3:54 PM"	Mission Control	sCC0mysrsfQdTXMLxYtoizDUQJX2
Close	"Friday, March 2, 2018 3:56 PM"	Mission Control	sCC0mysrsfQdTXMLxYtoizDUQJX2
Open	"Friday, March 2, 2018 3:57 PM"	Alien DB	sCC0mysrsfQdTXMLxYtoizDUQJX2
Close	"Friday, March 2, 2018 4:12 PM"	Alien DB	sCC0mysrsfQdTXMLxYtoizDUQJX2
Open	"Friday, March 2, 2018 4:12 PM"	Probe Design	sCC0mysrsfQdTXMLxYtoizDUQJX2
Close	"Friday, March 2, 2018 4:17 PM"	Probe Design	sCC0mysrsfQdTXMLxYtoizDUQJX2
Open	"Friday, March 2, 2018 4:17 PM"	Mission Control	sCC0mysrsfQdTXMLxYtoizDUQJX2
Close	"Friday, March 2, 2018 4:22 PM"	Mission Control	sCC0mysrsfQdTXMLxYtoizDUQJX2
Open	"Friday, March 2, 2018 4:22 PM"	Probe Design	sCC0mysrsfQdTXMLxYtoizDUQJX2
Close	"Friday, March 2, 2018 4:25 PM"	Probe Design	sCC0mysrsfQdTXMLxYtoizDUQJX2
Open	"Friday, March 2, 2018 4:25 PM"	Mission Control	sCC0mysrsfQdTXMLxYtoizDUQJX2
Close	"Friday, March 2, 2018 4:29 PM"	Mission Control	sCC0mysrsfQdTXMLxYtoizDUQJX2
Open	"Friday, March 2, 2018 4:29 PM"	Communication Center	sCC0mysrsfQdTXMLxYtoizDUQJX2
Open	"Tuesday, February 27, 2018 10:27 AM"	Alien DB	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Close	"Tuesday, February 27, 2018 10:27 AM"	Alien DB	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 10:27 AM"	Communication Center	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Close	"Tuesday, February 27, 2018 10:29 AM"	Communication Center	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 10:29 AM"	Alien DB	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 10:30 AM"	Communication Center	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Close	"Tuesday, February 27, 2018 10:30 AM"	Communication Center	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 10:30 AM"	Alien DB	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 10:46 AM"	Mission Control	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Close	"Tuesday, February 27, 2018 10:46 AM"	Mission Control	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 10:46 AM"	Probe Design	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Close	"Tuesday, February 27, 2018 10:46 AM"	Probe Design	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 10:46 AM"	Probe Design	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 10:54 AM"	Mission Control	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Close	"Tuesday, February 27, 2018 11:00 AM"	Mission Control	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 11:01 AM"	Probe Design	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 11:02 AM"	Mission Control	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Close	"Tuesday, February 27, 2018 11:04 AM"	Mission Control	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 11:04 AM"	Probe Design	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Close	"Tuesday, February 27, 2018 11:09 AM"	Probe Design	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 11:09 AM"	Mission Control	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Close	"Tuesday, February 27, 2018 11:10 AM"	Mission Control	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 11:10 AM"	Probe Design	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Close	"Tuesday, February 27, 2018 11:16 AM"	Probe Design	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 11:16 AM"	Mission Control	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Close	"Tuesday, February 27, 2018 11:24 AM"	Mission Control	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 11:24 AM"	Alien DB	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Close	"Tuesday, February 27, 2018 11:24 AM"	Alien DB	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Tuesday, February 27, 2018 11:24 AM"	Communication Center	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Close	"Tuesday, February 27, 2018 11:25 AM"	Communication Center	bLvlvp0sHDNFv5bplu5Cbuv9UDu2
Open	"Wednesday, April 4, 2018 9:27 AM"	Communication Center	IiV17GKEoIhYduajmMEAOBlBaPE3
Close	"Wednesday, April 4, 2018 9:28 AM"	Communication Center	IiV17GKEoIhYduajmMEAOBlBaPE3
Open	"Wednesday, April 4, 2018 9:28 AM"	Communication Center	IiV17GKEoIhYduajmMEAOBlBaPE3
Close	"Wednesday, April 4, 2018 9:35 AM"	Communication Center	IiV17GKEoIhYduajmMEAOBlBaPE3
Open	"Wednesday, April 4, 2018 9:35 AM"	Alien DB	IiV17GKEoIhYduajmMEAOBlBaPE3
Close	"Wednesday, April 4, 2018 9:37 AM"	Alien DB	IiV17GKEoIhYduajmMEAOBlBaPE3
Open	"Wednesday, April 4, 2018 9:38 AM"	Alien DB	IiV17GKEoIhYduajmMEAOBlBaPE3
Close	"Wednesday, April 4, 2018 9:38 AM"	Alien DB	IiV17GKEoIhYduajmMEAOBlBaPE3
Open	"Wednesday, April 4, 2018 9:38 AM"	Alien DB	IiV17GKEoIhYduajmMEAOBlBaPE3
Close	"Wednesday, April 4, 2018 9:38 AM"	Alien DB	IiV17GKEoIhYduajmMEAOBlBaPE3
Open	"Wednesday, April 4, 2018 9:38 AM"	Alien DB	IiV17GKEoIhYduajmMEAOBlBaPE3
