|__dataLog__action	|__dataLog__note	|__dataLog__timestamp	|__dataLog__tool	|__dataLog__userId
Select: probeInstruments	Thermometer	"Friday, November 17, 2017 2:08 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Wide Angle Camera	"Friday, November 17, 2017 2:08 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Magnetometer	"Friday, November 17, 2017 2:08 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:1	"Friday, November 17, 2017 2:10 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	TITAN	"Friday, November 17, 2017 2:10 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	TRITON	"Friday, November 17, 2017 2:10 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	CHARON	"Friday, November 17, 2017 2:10 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:2	"Friday, November 17, 2017 2:10 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Solar Panels	"Friday, November 17, 2017 2:10 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Battery	"Friday, November 17, 2017 2:10 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Probe Button: Probe Type	Flyby	"Friday, November 17, 2017 2:10 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	Low Gain Antenna	"Friday, November 17, 2017 2:11 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:3	"Friday, November 17, 2017 2:11 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Radar	"Friday, November 17, 2017 2:11 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Infrared Camera	"Friday, November 17, 2017 2:11 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Narrow Angle Camera	"Friday, November 17, 2017 2:11 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:1	"Friday, November 17, 2017 2:14 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	IO	"Friday, November 17, 2017 2:14 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	CHARON	"Friday, November 17, 2017 2:14 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	TRITON	"Friday, November 17, 2017 2:14 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	PLUTO	"Friday, November 17, 2017 2:14 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Unselect Planets	PLUTO	"Friday, November 17, 2017 2:14 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	MERCURY	"Friday, November 17, 2017 2:14 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Unselect Planets	MERCURY	"Friday, November 17, 2017 2:14 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	VENUS	"Friday, November 17, 2017 2:14 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	PHOBOS	"Friday, November 17, 2017 2:14 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	DEIMOS	"Friday, November 17, 2017 2:14 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:2	"Friday, November 17, 2017 2:15 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Battery	"Friday, November 17, 2017 2:15 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Thermoelectric	"Friday, November 17, 2017 2:15 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Probe Button: Probe Type	Flyby	"Friday, November 17, 2017 2:15 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	High Gain Antenna	"Friday, November 17, 2017 2:15 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	Low Gain Antenna	"Friday, November 17, 2017 2:15 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:3	"Friday, November 17, 2017 2:15 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Radar	"Friday, November 17, 2017 2:15 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Infrared Camera	"Friday, November 17, 2017 2:15 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Narrow Angle Camera	"Friday, November 17, 2017 2:15 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:1	"Friday, November 17, 2017 2:17 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	PHOBOS	"Friday, November 17, 2017 2:17 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:2	"Friday, November 17, 2017 2:17 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Battery	"Friday, November 17, 2017 2:17 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Thermoelectric	"Friday, November 17, 2017 2:17 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	High Gain Antenna	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Probe Button: Probe Type	Orbiter with Lander	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:3	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Spectrograph	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Seismograph	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Magnetometer	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Barometer	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Wide Angle Camera	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Unselect: probeInstruments	Wide Angle Camera	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Thermometer	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:1	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	DEIMOS	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:2	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Probe Button: Probe Type	Orbiter with Lander	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Thermoelectric	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Battery	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	High Gain Antenna	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:3	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Spectrograph	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Magnetometer	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Thermometer	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Barometer	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Seismograph	"Friday, November 17, 2017 2:18 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:1	"Friday, November 17, 2017 2:19 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	MARS	"Friday, November 17, 2017 2:19 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:2	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	High Gain Antenna	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Battery	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Solar Panels	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Unselect: probeSource	Solar Panels	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Thermoelectric	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Probe Button: Probe Type	Orbiter with Lander	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:3	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Spectrograph	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Magnetometer	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Thermometer	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Barometer	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Seismograph	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Radar	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Narrow Angle Camera	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:1	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	GANYMEDE	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	EUROPA	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Unselect Planets	GANYMEDE	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:2	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Battery	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Thermoelectric	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Probe Button: Probe Type	Orbiter with Lander	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	High Gain Antenna	"Friday, November 17, 2017 2:20 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:3	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Spectrograph	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Magnetometer	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Thermometer	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Barometer	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Seismograph	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:1	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	GANYMEDE	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:2	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	High Gain Antenna	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Battery	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Thermoelectric	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Probe Button: Probe Type	Orbiter with Lander	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:3	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Spectrograph	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Magnetometer	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Thermometer	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Unselect: probeInstruments	Thermometer	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Barometer	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Thermometer	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Seismograph	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:1	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	CALLISTO	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:2	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Probe Button: Probe Type	Orbiter with Lander	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Thermoelectric	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Battery	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	High Gain Antenna	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:3	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Spectrograph	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Magnetometer	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Thermometer	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Barometer	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Seismograph	"Friday, November 17, 2017 2:21 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:1	"Friday, November 17, 2017 2:23 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	JUPITER	"Friday, November 17, 2017 2:23 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	SATURN	"Friday, November 17, 2017 2:23 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	URANUS	"Friday, November 17, 2017 2:23 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	NEPTUNE	"Friday, November 17, 2017 2:23 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	PLUTO	"Friday, November 17, 2017 2:23 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:2	"Friday, November 17, 2017 2:24 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Probe Button: Probe Type	Flyby	"Friday, November 17, 2017 2:24 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Battery	"Friday, November 17, 2017 2:24 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Thermoelectric	"Friday, November 17, 2017 2:24 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	Low Gain Antenna	"Friday, November 17, 2017 2:24 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	High Gain Antenna	"Friday, November 17, 2017 2:24 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:3	"Friday, November 17, 2017 2:24 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Infrared Camera	"Friday, November 17, 2017 2:24 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Wide Angle Camera	"Friday, November 17, 2017 2:24 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Radar	"Friday, November 17, 2017 2:24 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Narrow Angle Camera	"Friday, November 17, 2017 2:24 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:1	"Friday, November 17, 2017 2:27 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	JUPITER	"Friday, November 17, 2017 2:27 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:2	"Friday, November 17, 2017 2:27 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Probe Button: Probe Type	Orbiter with Lander	"Friday, November 17, 2017 2:27 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Thermoelectric	"Friday, November 17, 2017 2:27 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Battery	"Friday, November 17, 2017 2:27 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	High Gain Antenna	"Friday, November 17, 2017 2:27 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	Low Gain Antenna	"Friday, November 17, 2017 2:27 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:3	"Friday, November 17, 2017 2:27 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Spectrograph	"Friday, November 17, 2017 2:27 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Seismograph	"Friday, November 17, 2017 2:27 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Barometer	"Friday, November 17, 2017 2:27 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Magnetometer	"Friday, November 17, 2017 2:27 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Thermometer	"Friday, November 17, 2017 2:27 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:1	"Friday, November 17, 2017 2:28 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select Planets	SATURN	"Friday, November 17, 2017 2:28 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:2	"Friday, November 17, 2017 2:28 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Probe Button: Probe Type	Orbiter with Lander	"Friday, November 17, 2017 2:28 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Thermoelectric	"Friday, November 17, 2017 2:28 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeSource	Battery	"Friday, November 17, 2017 2:29 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	High Gain Antenna	"Friday, November 17, 2017 2:29 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeCommunication	Low Gain Antenna	"Friday, November 17, 2017 2:29 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:3	"Friday, November 17, 2017 2:29 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Spectrograph	"Friday, November 17, 2017 2:29 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Magnetometer	"Friday, November 17, 2017 2:29 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Thermometer	"Friday, November 17, 2017 2:29 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Barometer	"Friday, November 17, 2017 2:29 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Select: probeInstruments	Seismograph	"Friday, November 17, 2017 2:29 PM"	Probe Design	KtiRbirl8pNgIY2GRKmmDfF5b1w2
Click Forward Button	currentPage:1	"Friday, December 1, 2017 1:32 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select Planets	MOON	"Friday, December 1, 2017 1:32 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Unselect Planets	MOON	"Friday, December 1, 2017 1:32 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select Planets	JUPITER	"Friday, December 1, 2017 1:32 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Click Forward Button	currentPage:1	"Friday, December 1, 2017 1:41 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select Planets	TRITON	"Friday, December 1, 2017 1:41 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Unselect Planets	TRITON	"Friday, December 1, 2017 1:42 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select Planets	TRITON	"Friday, December 1, 2017 1:42 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Unselect Planets	TRITON	"Friday, December 1, 2017 1:42 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select Planets	TRITON	"Friday, December 1, 2017 1:42 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Unselect Planets	TRITON	"Friday, December 1, 2017 1:42 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select Planets	TRITON	"Friday, December 1, 2017 1:42 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Click Forward Button	currentPage:2	"Friday, December 1, 2017 1:42 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Click Probe Button: Probe Type	Orbiter	"Friday, December 1, 2017 1:43 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select: probeSource	Thermoelectric	"Friday, December 1, 2017 1:43 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select: probeCommunication	High Gain Antenna	"Friday, December 1, 2017 1:43 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Click Forward Button	currentPage:3	"Friday, December 1, 2017 1:43 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select: probeInstruments	Infrared Camera	"Friday, December 1, 2017 1:43 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select: probeInstruments	Barometer	"Friday, December 1, 2017 1:43 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select: probeInstruments	Thermometer	"Friday, December 1, 2017 1:43 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select: probeInstruments	Radar	"Friday, December 1, 2017 1:43 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select: probeInstruments	Seismograph	"Friday, December 1, 2017 1:43 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Click Forward Button	currentPage:1	"Friday, December 1, 2017 1:45 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select Planets	TRITON	"Friday, December 1, 2017 1:45 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Click Forward Button	currentPage:2	"Friday, December 1, 2017 1:46 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Click Probe Button: Probe Type	Orbiter with Lander	"Friday, December 1, 2017 1:46 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
Select: probeSource	Thermoelectric	"Friday, December 1, 2017 1:46 PM"	Probe Design	LJVlfYwMtaQcP8jTPKZONr9RfUB2
